update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,1000,100,0,2,0.27494,4,22,50,21,2,1,0,0,0,0
1,994,100,2,8,0.275324,4,18,56,22,2,0,0,0,0,0
2,991,97,3,11,0.275342,4,17,56,21,2,0,0,0,0,0
3,987,95,5,15,0.281999,4,16,52,26,2,0,0,0,0,0
4,983,95,6,19,0.282647,4,15,54,27,1,0,0,0,0,0
5,973,115,8,30,0.277749,3,23,65,31,1,0,0,0,0,0
6,970,107,11,34,0.279441,3,23,59,32,1,0,0,0,0,0
7,966,112,12,39,0.27762,3,25,64,31,1,0,0,0,0,0
8,959,117,16,48,0.273336,5,30,63,34,1,0,0,0,0,0
9,955,120,18,54,0.272333,5,31,69,33,0,0,0,0,0,0
10,945,146,18,66,0.277097,5,42,70,47,0,0,0,0,0,0
11,942,136,22,72,0.277358,4,42,66,46,0,0,0,0,0,0
12,939,139,24,78,0.28072,4,37,76,46,0,0,0,0,0,0
13,932,151,27,88,0.273532,4,43,87,44,0,0,0,0,0,0
14,926,157,30,97,0.271345,3,49,92,43,0,0,0,0,0,0
15,924,154,33,103,0.271938,2,47,97,41,0,0,0,0,0,0
16,917,160,37,113,0.267936,2,55,99,41,0,0,0,0,0,0
17,910,166,41,124,0.273855,2,54,101,50,0,0,0,0,0,0
18,908,160,44,130,0.272474,2,58,96,48,0,0,0,0,0,0
19,906,165,44,136,0.273618,4,54,100,51,0,0,0,0,0,0
20,905,171,44,141,0.26962,7,57,99,52,0,0,0,0,0,0
21,901,178,46,149,0.269543,8,56,109,51,0,0,0,0,0,0
22,899,185,46,155,0.268108,8,57,118,48,0,0,0,0,0,0
23,894,195,47,164,0.271017,10,56,120,56,0,0,0,0,0,0
24,897,189,47,166,0.272442,10,55,113,58,0,0,0,0,0,0
25,895,189,49,173,0.273889,8,57,115,58,0,0,0,0,0,0
26,892,193,50,181,0.270654,8,60,120,55,0,0,0,0,0,0
27,893,181,52,185,0.268271,8,62,112,51,0,0,0,0,0,0
28,888,191,53,194,0.270345,7,64,117,56,0,0,0,0,0,0
29,886,182,56,201,0.269998,7,60,118,53,0,0,0,0,0,0
30,881,197,58,211,0.2708,7,59,137,52,0,0,0,0,0,0
31,877,209,58,220,0.268826,7,64,147,49,0,0,0,0,0,0
32,875,215,59,227,0.266141,7,72,146,49,0,0,0,0,0,0
33,869,226,61,238,0.264998,7,76,154,50,0,0,0,0,0,0
34,867,225,64,246,0.263603,6,78,156,49,0,0,0,0,0,0
35,865,233,64,253,0.260684,6,82,165,44,0,0,0,0,0,0
36,863,239,65,261,0.259483,6,86,169,43,0,0,0,0,0,0
37,859,247,67,271,0.259706,6,86,176,46,0,0,0,0,0,0
38,855,255,70,281,0.260351,5,89,183,48,0,0,0,0,0,0
39,856,258,70,286,0.260106,5,90,186,47,0,0,0,0,0,0
40,848,273,73,300,0.261169,5,95,193,53,0,0,0,0,0,0
41,844,289,73,310,0.260038,5,102,202,53,0,0,0,0,0,0
42,843,286,76,318,0.261463,4,100,205,53,0,0,0,0,0,0
43,834,285,82,333,0.259064,4,102,211,50,0,0,0,0,0,0
44,825,307,84,349,0.257419,4,109,230,48,0,0,0,0,0,0
45,822,310,86,359,0.258633,4,108,231,53,0,0,0,0,0,0
46,815,327,89,373,0.259694,4,110,243,59,0,0,0,0,0,0
47,808,344,91,387,0.260096,4,109,264,58,0,0,0,0,0,0
48,804,341,96,399,0.25853,7,109,266,55,0,0,0,0,0,0
49,797,360,98,414,0.258188,7,119,274,58,0,0,0,0,0,0
50,787,382,101,432,0.256789,6,123,300,54,0,0,0,0,0,0
51,773,400,109,454,0.257029,6,130,315,58,0,0,0,0,0,0
52,766,410,113,470,0.256793,9,126,331,57,0,0,0,0,0,0
53,758,425,117,487,0.256616,9,132,342,59,0,0,0,0,0,0
54,750,428,123,504,0.256857,7,137,348,59,0,0,0,0,0,0
55,738,454,128,525,0.257879,9,139,371,63,0,0,0,0,0,0
56,737,455,130,535,0.259446,9,131,383,62,0,0,0,0,0,0
57,737,434,136,544,0.262173,8,120,375,67,0,0,0,0,0,0
58,729,436,142,561,0.2625,8,119,385,66,0,0,0,0,0,0
59,711,449,152,588,0.261226,9,124,404,64,0,0,0,0,0,0
60,703,440,159,605,0.260425,8,125,405,61,0,0,0,0,0,0
61,694,459,164,623,0.260844,7,128,428,60,0,0,0,0,0,0
62,680,466,175,646,0.260681,10,130,438,63,0,0,0,0,0,0
63,676,460,182,659,0.260405,9,129,443,61,0,0,0,0,0,0
64,671,465,186,673,0.261084,9,125,456,61,0,0,0,0,0,0
65,665,457,193,688,0.261025,9,125,457,59,0,0,0,0,0,0
66,649,485,199,713,0.260379,9,134,481,60,0,0,0,0,0,0
67,641,489,207,730,0.26008,9,140,487,60,0,0,0,0,0,0
68,634,496,212,746,0.258052,11,147,491,59,0,0,0,0,0,0
69,624,506,217,765,0.257069,10,155,500,58,0,0,0,0,0,0
70,616,500,227,782,0.257545,10,150,509,58,0,0,0,0,0,0
71,606,503,237,801,0.257969,9,149,521,61,0,0,0,0,0,0
72,604,496,242,812,0.257655,9,148,521,60,0,0,0,0,0,0
73,596,492,251,829,0.258098,9,147,527,60,0,0,0,0,0,0
74,591,487,257,843,0.257624,9,150,525,60,0,0,0,0,0,0
75,583,483,264,859,0.257253,11,148,528,60,0,0,0,0,0,0
76,573,496,269,877,0.258065,11,146,547,61,0,0,0,0,0,0
77,571,481,276,888,0.257895,14,139,543,61,0,0,0,0,0,0
78,565,478,283,902,0.25759,16,138,545,62,0,0,0,0,0,0
79,559,471,292,916,0.257401,18,134,547,64,0,0,0,0,0,0
80,554,457,299,929,0.25862,17,133,541,65,0,0,0,0,0,0
81,551,454,305,940,0.260086,15,129,552,63,0,0,0,0,0,0
82,544,442,314,954,0.260663,14,127,554,61,0,0,0,0,0,0
83,536,453,320,969,0.259247,12,142,558,61,0,0,0,0,0,0
84,527,446,329,985,0.260089,12,139,562,62,0,0,0,0,0,0
85,521,440,334,998,0.2598,11,139,562,62,0,0,0,0,0,0
86,523,414,340,1003,0.260809,11,129,550,64,0,0,0,0,0,0
87,521,420,343,1012,0.260985,13,128,555,67,0,0,0,0,0,0
88,520,426,346,1020,0.259851,12,134,559,67,0,0,0,0,0,0
89,515,407,354,1031,0.261415,9,128,555,69,0,0,0,0,0,0
90,516,387,360,1036,0.261995,9,123,546,69,0,0,0,0,0,0
91,511,382,364,1047,0.262573,9,123,541,73,0,0,0,0,0,0
92,507,377,369,1057,0.26301,12,118,539,77,0,0,0,0,0,0
93,504,376,374,1066,0.26255,15,118,540,77,0,0,0,0,0,0
94,499,366,381,1077,0.26372,13,117,538,79,0,0,0,0,0,0
95,496,345,388,1085,0.262365,16,118,522,77,0,0,0,0,0,0
96,495,328,394,1091,0.262935,15,116,515,76,0,0,0,0,0,0
97,492,309,403,1099,0.263545,14,115,505,78,0,0,0,0,0,0
98,495,292,408,1101,0.264365,13,111,498,78,0,0,0,0,0,0
99,493,285,413,1107,0.264391,13,112,495,78,0,0,0,0,0,0
100,485,278,420,1119,0.264092,12,116,495,75,0,0,0,0,0,0
101,486,257,424,1122,0.264015,15,109,483,74,0,0,0,0,0,0
102,483,254,429,1129,0.264154,14,111,483,75,0,0,0,0,0,0
103,483,235,434,1133,0.263614,14,112,469,74,0,0,0,0,0,0
104,481,235,437,1139,0.264558,10,111,476,75,0,0,0,0,0,0
105,475,233,441,1148,0.264923,8,114,476,76,0,0,0,0,0,0
106,467,234,447,1159,0.265808,6,111,489,75,0,0,0,0,0,0
107,461,230,453,1169,0.26583,5,111,492,75,0,0,0,0,0,0
108,461,212,457,1172,0.266798,5,105,483,76,0,0,0,0,0,0
109,457,204,462,1179,0.267525,5,103,481,77,0,0,0,0,0,0
110,456,195,466,1183,0.268127,5,100,478,78,0,0,0,0,0,0
111,457,191,469,1185,0.267838,5,98,480,77,0,0,0,0,0,0
112,456,185,472,1189,0.268152,5,97,478,77,0,0,0,0,0,0
113,454,174,477,1194,0.268227,5,95,475,76,0,0,0,0,0,0
114,451,175,481,1200,0.267846,5,98,474,79,0,0,0,0,0,0
115,452,166,484,1202,0.268109,5,95,473,77,0,0,0,0,0,0
116,452,155,488,1204,0.268062,5,93,470,75,0,0,0,0,0,0
117,450,153,491,1208,0.267382,5,97,467,75,0,0,0,0,0,0
118,448,145,495,1212,0.268051,5,95,465,75,0,0,0,0,0,0
119,442,151,498,1220,0.26853,5,93,475,76,0,0,0,0,0,0
120,440,147,501,1224,0.268536,5,92,475,76,0,0,0,0,0,0
121,440,137,503,1226,0.268939,4,90,470,76,0,0,0,0,0,0
122,440,131,505,1228,0.26888,4,90,467,75,0,0,0,0,0,0
123,442,129,505,1228,0.269626,4,88,467,75,0,0,0,0,0,0
124,439,134,507,1233,0.269883,4,88,472,77,0,0,0,0,0,0
125,436,131,511,1238,0.270009,4,88,473,77,0,0,0,0,0,0
126,434,127,514,1242,0.269758,4,89,472,76,0,0,0,0,0,0
127,436,127,514,1242,0.269613,4,90,471,76,0,0,0,0,0,0
128,436,125,516,1244,0.269803,4,89,472,76,0,0,0,0,0,0
129,435,121,519,1247,0.269813,4,88,473,75,0,0,0,0,0,0
130,435,118,521,1249,0.270133,4,87,473,75,0,0,0,0,0,0
131,434,110,524,1251,0.270216,4,87,468,75,0,0,0,0,0,0
132,431,113,526,1255,0.270478,4,87,472,76,0,0,0,0,0,0
133,430,115,528,1257,0.26979,4,91,472,76,0,0,0,0,0,0
134,430,106,530,1258,0.270302,4,90,466,76,0,0,0,0,0,0
135,429,110,531,1260,0.270546,4,90,471,76,0,0,0,0,0,0
136,430,99,533,1260,0.270492,4,89,464,75,0,0,0,0,0,0
137,429,100,533,1262,0.27066,4,88,466,75,0,0,0,0,0,0
138,427,103,535,1265,0.270403,4,90,468,76,0,0,0,0,0,0
139,424,106,538,1269,0.271123,4,88,475,77,0,0,0,0,0,0
140,421,112,540,1273,0.271502,4,86,484,78,0,0,0,0,0,0
141,419,105,543,1276,0.271487,4,86,480,78,0,0,0,0,0,0
142,419,94,545,1277,0.271512,4,87,470,78,0,0,0,0,0,0
143,418,94,546,1279,0.271044,4,88,470,78,0,0,0,0,0,0
144,417,93,548,1281,0.270789,4,88,471,78,0,0,0,0,0,0
145,415,92,549,1284,0.270257,4,89,470,78,0,0,0,0,0,0
146,415,87,551,1285,0.270372,4,89,467,78,0,0,0,0,0,0
147,415,85,551,1286,0.270173,3,92,463,78,0,0,0,0,0,0
148,414,77,553,1288,0.270426,3,91,458,78,0,0,0,0,0,0
149,413,78,554,1290,0.270755,3,89,462,78,0,0,0,0,0,0
150,412,76,555,1292,0.270891,3,88,463,77,0,0,0,0,0,0
151,413,76,555,1292,0.271164,3,87,464,77,0,0,0,0,0,0
152,412,82,555,1294,0.270711,3,90,467,77,0,0,0,0,0,0
153,411,85,554,1296,0.269967,3,92,467,77,0,0,0,0,0,0
154,409,77,557,1299,0.270196,3,92,461,78,0,0,0,0,0,0
155,410,74,556,1299,0.27062,3,92,457,78,0,0,0,0,0,0
156,411,73,555,1299,0.271772,3,89,455,81,0,0,0,0,0,0
157,412,72,555,1299,0.271948,3,89,453,82,0,0,0,0,0,0
158,409,75,557,1303,0.272199,3,89,458,82,0,0,0,0,0,0
159,409,68,558,1304,0.272492,3,88,453,82,0,0,0,0,0,0
160,409,67,559,1305,0.272591,3,88,453,82,0,0,0,0,0,0
161,408,69,560,1307,0.273021,3,88,453,85,0,0,0,0,0,0
162,407,60,563,1309,0.273295,3,86,450,84,0,0,0,0,0,0
163,407,61,564,1310,0.273289,3,85,453,84,0,0,0,0,0,0
164,407,63,564,1311,0.272823,3,88,452,84,0,0,0,0,0,0
165,407,59,565,1312,0.272854,3,87,451,83,0,0,0,0,0,0
166,407,54,566,1313,0.272479,3,87,449,81,0,0,0,0,0,0
167,408,58,565,1313,0.272306,3,86,453,81,0,0,0,0,0,0
168,408,55,566,1314,0.272417,3,84,454,80,0,0,0,0,0,0
169,408,56,567,1315,0.272291,3,84,456,80,0,0,0,0,0,0
170,405,65,567,1319,0.271768,3,88,460,81,0,0,0,0,0,0
171,404,67,568,1321,0.271635,3,87,464,81,0,0,0,0,0,0
172,404,66,569,1322,0.271704,3,87,463,82,0,0,0,0,0,0
173,404,68,569,1323,0.272392,3,86,462,86,0,0,0,0,0,0
174,403,65,571,1325,0.272439,3,86,461,86,0,0,0,0,0,0
175,404,56,572,1325,0.272625,3,85,455,85,0,0,0,0,0,0
176,402,51,574,1327,0.272566,3,85,452,85,0,0,0,0,0,0
177,402,49,575,1327,0.272491,3,85,452,84,0,0,0,0,0,0
178,399,51,577,1330,0.271367,3,89,454,82,0,0,0,0,0,0
179,397,52,578,1332,0.270838,3,91,454,82,0,0,0,0,0,0
180,395,47,580,1334,0.271507,3,88,454,82,0,0,0,0,0,0
181,395,48,580,1334,0.271337,3,90,453,82,0,0,0,0,0,0
182,394,50,580,1335,0.271301,3,90,455,82,0,0,0,0,0,0
183,394,44,582,1336,0.2714,3,90,451,82,0,0,0,0,0,0
184,394,45,582,1336,0.272337,3,89,450,85,0,0,0,0,0,0
185,392,43,584,1338,0.271798,3,91,449,84,0,0,0,0,0,0
186,390,42,586,1340,0.271908,3,90,451,84,0,0,0,0,0,0
187,390,38,587,1340,0.272354,3,87,451,84,0,0,0,0,0,0
188,389,38,588,1341,0.272469,3,87,452,84,0,0,0,0,0,0
189,388,39,589,1342,0.272856,3,86,453,86,0,0,0,0,0,0
190,387,39,590,1343,0.273254,3,84,456,86,0,0,0,0,0,0
191,385,42,591,1345,0.273547,3,84,458,88,0,0,0,0,0,0
192,385,34,592,1345,0.273226,3,85,452,86,0,0,0,0,0,0
193,384,35,593,1346,0.273058,3,85,455,85,0,0,0,0,0,0
194,383,40,593,1347,0.27314,3,85,460,85,0,0,0,0,0,0
195,382,41,594,1348,0.273625,3,84,462,86,0,0,0,0,0,0
196,382,39,595,1348,0.273663,3,84,461,86,0,0,0,0,0,0
197,382,39,596,1348,0.27353,3,85,461,86,0,0,0,0,0,0
198,380,40,597,1350,0.273686,3,84,465,85,0,0,0,0,0,0
199,379,38,598,1351,0.273631,3,84,464,85,0,0,0,0,0,0
200,378,41,598,1352,0.273457,3,87,463,86,0,0,0,0,0,0
201,378,40,599,1352,0.273107,3,88,463,85,0,0,0,0,0,0
202,377,38,600,1353,0.27332,3,87,463,85,0,0,0,0,0,0
203,376,42,600,1354,0.273149,3,88,466,85,0,0,0,0,0,0
204,375,46,600,1355,0.273838,3,88,466,89,0,0,0,0,0,0
205,374,51,600,1356,0.273586,3,91,467,90,0,0,0,0,0,0
206,374,47,601,1356,0.273193,3,92,464,89,0,0,0,0,0,0
207,374,48,601,1356,0.272634,3,95,462,89,0,0,0,0,0,0
208,372,49,602,1358,0.272138,3,97,463,88,0,0,0,0,0,0
209,372,53,601,1358,0.272138,3,97,466,88,0,0,0,0,0,0
210,372,52,602,1359,0.272056,3,96,468,87,0,0,0,0,0,0
211,372,49,603,1359,0.272118,3,95,467,87,0,0,0,0,0,0
212,372,48,603,1359,0.272257,3,95,466,87,0,0,0,0,0,0
213,372,45,604,1359,0.271932,3,96,464,86,0,0,0,0,0,0
214,372,43,604,1359,0.272795,3,93,462,89,0,0,0,0,0,0
215,372,36,605,1359,0.272651,3,91,460,87,0,0,0,0,0,0
216,371,38,606,1360,0.272289,3,94,460,87,0,0,0,0,0,0
217,371,42,605,1360,0.272194,3,93,465,86,0,0,0,0,0,0
218,371,48,603,1360,0.272275,3,96,464,88,0,0,0,0,0,0
219,370,49,604,1361,0.272018,3,96,467,87,0,0,0,0,0,0
220,369,50,604,1362,0.271923,3,95,470,86,0,0,0,0,0,0
221,368,52,605,1363,0.272457,3,95,470,89,0,0,0,0,0,0
222,366,55,606,1365,0.273136,3,94,473,91,0,0,0,0,0,0
223,367,55,606,1365,0.273251,3,94,473,91,0,0,0,0,0,0
224,367,51,607,1365,0.273428,3,94,469,92,0,0,0,0,0,0
225,367,49,607,1365,0.273026,3,94,469,90,0,0,0,0,0,0
226,366,50,608,1366,0.272979,3,94,471,90,0,0,0,0,0,0
227,366,49,608,1366,0.273362,3,93,470,91,0,0,0,0,0,0
228,366,42,609,1366,0.273597,3,91,466,91,0,0,0,0,0,0
229,366,40,609,1366,0.273956,3,90,463,93,0,0,0,0,0,0
230,366,40,610,1366,0.27399,3,90,464,93,0,0,0,0,0,0
231,366,39,610,1366,0.273877,3,89,465,92,0,0,0,0,0,0
232,366,34,611,1366,0.273908,3,87,464,91,0,0,0,0,0,0
233,366,34,611,1366,0.273958,3,86,465,91,0,0,0,0,0,0
234,366,33,612,1366,0.273957,3,86,465,91,0,0,0,0,0,0
235,365,30,614,1367,0.274073,3,85,465,91,0,0,0,0,0,0
236,363,29,616,1369,0.274132,3,86,463,93,0,0,0,0,0,0
237,362,33,616,1370,0.273725,3,87,467,92,0,0,0,0,0,0
238,362,32,617,1370,0.273435,3,88,467,91,0,0,0,0,0,0
239,361,34,617,1371,0.273486,3,87,471,90,0,0,0,0,0,0
240,360,38,617,1372,0.273392,3,87,475,90,0,0,0,0,0,0
241,356,44,619,1376,0.273235,3,87,483,90,0,0,0,0,0,0
242,356,41,620,1376,0.273247,3,87,481,90,0,0,0,0,0,0
243,355,37,621,1377,0.273926,3,86,476,93,0,0,0,0,0,0
244,354,41,621,1378,0.273319,3,89,477,93,0,0,0,0,0,0
245,354,41,621,1378,0.273435,3,88,479,92,0,0,0,0,0,0
246,354,40,622,1378,0.273504,3,88,479,92,0,0,0,0,0,0
247,353,34,624,1379,0.273761,3,87,476,92,0,0,0,0,0,0
248,351,33,626,1381,0.273615,3,87,478,91,0,0,0,0,0,0
249,348,36,628,1384,0.273806,3,87,483,91,0,0,0,0,0,0
250,347,37,629,1385,0.273881,3,87,485,91,0,0,0,0,0,0
251,347,36,630,1385,0.273894,3,87,485,91,0,0,0,0,0,0
252,346,38,630,1386,0.273597,3,89,485,91,0,0,0,0,0,0
253,346,45,629,1386,0.27243,3,96,484,91,0,0,0,0,0,0
254,343,47,631,1389,0.272797,3,95,489,91,0,0,0,0,0,0
255,342,48,632,1390,0.272581,3,96,490,91,0,0,0,0,0,0
256,341,51,632,1391,0.27257,3,96,493,91,0,0,0,0,0,0
257,341,45,633,1391,0.273178,3,93,491,91,0,0,0,0,0,0
258,341,40,634,1391,0.27332,3,92,488,91,0,0,0,0,0,0
259,340,40,635,1392,0.273377,3,91,490,91,0,0,0,0,0,0
260,340,41,635,1392,0.273193,3,91,492,90,0,0,0,0,0,0
261,340,43,635,1392,0.273652,3,90,494,91,0,0,0,0,0,0
262,339,53,634,1393,0.27359,3,92,501,91,0,0,0,0,0,0
263,338,49,635,1394,0.272861,3,95,496,90,0,0,0,0,0,0
264,336,42,638,1396,0.273181,3,93,494,90,0,0,0,0,0,0
265,335,40,639,1397,0.273039,3,94,492,90,0,0,0,0,0,0
266,334,45,639,1398,0.273,3,93,498,90,0,0,0,0,0,0
267,333,38,640,1399,0.273061,3,95,489,91,0,0,0,0,0,0
268,332,42,640,1400,0.272635,3,98,490,91,0,0,0,0,0,0
269,331,38,641,1401,0.272582,3,98,487,91,0,0,0,0,0,0
270,331,35,642,1401,0.272853,3,96,487,91,0,0,0,0,0,0
271,331,43,641,1401,0.272928,3,96,494,91,0,0,0,0,0,0
272,330,47,640,1402,0.274004,3,94,495,95,0,0,0,0,0,0
273,330,47,640,1402,0.273884,3,93,496,95,0,0,0,0,0,0
274,329,42,641,1403,0.273707,3,94,490,96,0,0,0,0,0,0
275,329,48,640,1403,0.273271,3,94,496,95,0,0,0,0,0,0
276,329,53,640,1404,0.27318,3,94,501,95,0,0,0,0,0,0
277,329,54,640,1405,0.273424,3,92,504,95,0,0,0,0,0,0
278,330,50,641,1405,0.273599,3,92,501,95,0,0,0,0,0,0
279,330,47,641,1405,0.273518,3,92,500,93,0,0,0,0,0,0
280,329,51,641,1406,0.274191,3,91,502,96,0,0,0,0,0,0
281,329,53,640,1406,0.274044,3,91,504,95,0,0,0,0,0,0
282,329,48,641,1407,0.273901,3,89,503,94,0,0,0,0,0,0
283,328,45,643,1408,0.27397,3,89,502,94,0,0,0,0,0,0
284,326,46,644,1410,0.274899,3,89,499,99,0,0,0,0,0,0
285,326,44,644,1410,0.275085,3,89,497,99,0,0,0,0,0,0
286,326,46,643,1410,0.274768,3,90,497,99,0,0,0,0,0,0
287,327,47,643,1410,0.274605,3,90,498,99,0,0,0,0,0,0
288,324,60,642,1413,0.275161,3,90,508,101,0,0,0,0,0,0
289,325,60,643,1413,0.275319,3,89,510,101,0,0,0,0,0,0
290,325,57,646,1414,0.275235,3,89,510,101,0,0,0,0,0,0
291,322,55,647,1417,0.27538,3,88,510,101,0,0,0,0,0,0
292,319,59,649,1420,0.276421,3,88,510,107,0,0,0,0,0,0
293,319,62,650,1421,0.276289,3,87,516,106,0,0,0,0,0,0
294,315,64,653,1425,0.275906,3,88,521,105,0,0,0,0,0,0
295,314,59,656,1427,0.275688,3,88,519,105,0,0,0,0,0,0
296,311,53,659,1430,0.275727,3,88,516,105,0,0,0,0,0,0
297,311,55,659,1430,0.275575,3,88,518,105,0,0,0,0,0,0
298,311,48,660,1430,0.275269,3,88,514,103,0,0,0,0,0,0
299,311,51,660,1430,0.27494,3,91,514,103,0,0,0,0,0,0
300,310,42,662,1431,0.274521,3,91,510,100,0,0,0,0,0,0
301,309,45,662,1432,0.274692,3,91,513,100,0,0,0,0,0,0
302,307,45,663,1434,0.273799,3,94,513,98,0,0,0,0,0,0
303,307,40,664,1434,0.273701,3,94,510,97,0,0,0,0,0,0
304,307,36,665,1434,0.273904,3,93,508,97,0,0,0,0,0,0
305,307,38,665,1434,0.273942,3,93,510,97,0,0,0,0,0,0
306,304,42,666,1437,0.273331,3,95,514,96,0,0,0,0,0,0
307,303,45,666,1438,0.273191,3,95,517,96,0,0,0,0,0,0
308,303,48,666,1438,0.273353,3,94,520,97,0,0,0,0,0,0
309,303,48,667,1438,0.273783,3,93,521,98,0,0,0,0,0,0
310,303,41,669,1438,0.27394,3,93,516,98,0,0,0,0,0,0
311,302,41,670,1439,0.274209,3,92,518,98,0,0,0,0,0,0
312,301,49,669,1440,0.274461,3,92,524,99,0,0,0,0,0,0
313,301,42,671,1440,0.274693,3,92,518,100,0,0,0,0,0,0
314,299,43,672,1442,0.274325,3,92,521,99,0,0,0,0,0,0
315,299,39,673,1442,0.27439,3,92,518,99,0,0,0,0,0,0
316,299,32,674,1442,0.274336,3,92,512,99,0,0,0,0,0,0
317,299,32,674,1442,0.274451,3,92,512,99,0,0,0,0,0,0
318,299,35,674,1442,0.274523,3,92,515,99,0,0,0,0,0,0
319,298,31,675,1443,0.274365,3,92,512,99,0,0,0,0,0,0
320,298,32,675,1443,0.274934,3,92,509,103,0,0,0,0,0,0
321,298,41,673,1443,0.275372,3,92,513,106,0,0,0,0,0,0
322,298,37,674,1443,0.275178,3,92,511,105,0,0,0,0,0,0
323,296,49,673,1445,0.274749,3,92,522,105,0,0,0,0,0,0
324,296,46,675,1445,0.2746,3,93,520,105,0,0,0,0,0,0
325,295,43,677,1446,0.274469,3,93,520,104,0,0,0,0,0,0
326,295,43,677,1446,0.274171,3,93,521,103,0,0,0,0,0,0
327,295,45,677,1446,0.274251,3,93,523,103,0,0,0,0,0,0
328,295,44,677,1446,0.274323,3,93,522,103,0,0,0,0,0,0
329,295,47,677,1446,0.274789,3,93,522,106,0,0,0,0,0,0
330,294,41,679,1447,0.274769,3,93,518,106,0,0,0,0,0,0
331,294,44,679,1447,0.274872,3,93,521,106,0,0,0,0,0,0
332,291,50,680,1450,0.274261,3,96,527,104,0,0,0,0,0,0
333,290,49,681,1451,0.273811,3,97,527,103,0,0,0,0,0,0
334,290,55,679,1451,0.273805,3,98,530,103,0,0,0,0,0,0
335,290,50,681,1451,0.273949,3,97,528,103,0,0,0,0,0,0
336,290,49,682,1451,0.274136,3,97,527,104,0,0,0,0,0,0
337,290,49,682,1451,0.274524,3,97,524,107,0,0,0,0,0,0
338,290,40,683,1451,0.274239,3,97,518,105,0,0,0,0,0,0
339,290,42,683,1451,0.274107,3,97,520,105,0,0,0,0,0,0
340,289,43,684,1452,0.274008,3,97,522,105,0,0,0,0,0,0
341,289,40,685,1452,0.274142,3,97,520,105,0,0,0,0,0,0
342,289,41,685,1452,0.274893,3,97,517,109,0,0,0,0,0,0
343,288,41,686,1453,0.274726,3,97,519,108,0,0,0,0,0,0
344,288,36,687,1453,0.274691,3,97,516,107,0,0,0,0,0,0
345,286,48,686,1455,0.274302,3,100,524,107,0,0,0,0,0,0
346,286,45,687,1455,0.274567,3,98,524,107,0,0,0,0,0,0
347,286,50,686,1455,0.274552,3,98,528,107,0,0,0,0,0,0
348,285,49,686,1456,0.27395,3,102,524,106,0,0,0,0,0,0
349,285,43,687,1456,0.274113,3,101,520,106,0,0,0,0,0,0
350,285,49,686,1456,0.27452,3,100,524,108,0,0,0,0,0,0
351,285,50,685,1456,0.274793,3,100,523,109,0,0,0,0,0,0
352,283,54,687,1458,0.274115,3,104,525,109,0,0,0,0,0,0
353,281,59,688,1460,0.273325,3,106,531,107,0,0,0,0,0,0
354,280,53,690,1461,0.273456,3,105,529,106,0,0,0,0,0,0
355,278,51,693,1463,0.272887,3,108,527,106,0,0,0,0,0,0
356,275,56,695,1466,0.272439,3,111,531,106,0,0,0,0,0,0
357,275,52,697,1466,0.272369,3,111,529,106,0,0,0,0,0,0
358,274,57,697,1467,0.271838,3,114,532,105,0,0,0,0,0,0
359,273,52,699,1468,0.272051,3,113,531,104,0,0,0,0,0,0
360,272,50,700,1469,0.272163,3,112,530,105,0,0,0,0,0,0
361,271,52,700,1470,0.272686,3,111,531,107,0,0,0,0,0,0
362,270,47,702,1471,0.27253,3,113,525,108,0,0,0,0,0,0
363,269,51,702,1472,0.272629,3,113,529,108,0,0,0,0,0,0
364,269,50,703,1472,0.273062,3,111,531,108,0,0,0,0,0,0
365,269,52,703,1472,0.2728,3,111,534,107,0,0,0,0,0,0
366,269,49,704,1472,0.273031,3,110,533,107,0,0,0,0,0,0
367,269,53,703,1472,0.272556,3,113,533,107,0,0,0,0,0,0
368,269,52,703,1472,0.272205,3,113,533,106,0,0,0,0,0,0
369,268,47,704,1473,0.272486,3,111,532,105,0,0,0,0,0,0
370,268,42,704,1473,0.273541,3,105,533,105,0,0,0,0,0,0
371,268,41,704,1473,0.273373,3,106,531,105,0,0,0,0,0,0
372,268,40,704,1473,0.273379,3,107,529,105,0,0,0,0,0,0
373,268,46,703,1473,0.273111,3,108,533,105,0,0,0,0,0,0
374,267,43,706,1474,0.272929,3,108,534,104,0,0,0,0,0,0
375,267,40,707,1474,0.272945,3,108,532,104,0,0,0,0,0,0
376,266,44,707,1475,0.272648,3,109,536,103,0,0,0,0,0,0
377,266,44,707,1475,0.27309,3,107,538,103,0,0,0,0,0,0
378,266,42,708,1475,0.27307,3,107,537,103,0,0,0,0,0,0
379,265,47,708,1476,0.273175,3,107,542,103,0,0,0,0,0,0
380,265,45,708,1476,0.273201,3,105,543,102,0,0,0,0,0,0
381,265,47,708,1476,0.273319,3,104,546,102,0,0,0,0,0,0
382,265,47,708,1476,0.273601,3,103,547,102,0,0,0,0,0,0
383,265,43,709,1476,0.273809,3,102,545,102,0,0,0,0,0,0
384,265,47,708,1476,0.273811,3,102,548,102,0,0,0,0,0,0
385,265,42,708,1476,0.273488,3,103,542,102,0,0,0,0,0,0
386,265,43,708,1476,0.273258,3,105,541,102,0,0,0,0,0,0
